rank,sorted_distance,sorted_idx
5929,0.00011282348714303225,5263
5930,0.00011282383638899773,3800
5931,0.00011282440391369164,3548
5932,0.00011282513878541067,6395
5933,0.00011282564810244367,28774
5934,0.00011282612103968859,25843
5935,0.00011282786726951599,28751
5936,0.0001128300282289274,30130
5937,0.00011283122148597613,16026
5938,0.00011283329513389617,6512
5939,0.00011283435014775023,8659
5940,0.00011283482308499515,5423
5941,0.00011283524509053677,11072
5942,0.00011283547064522281,3719
5943,0.00011283560888841748,26907
5944,0.00011283651110716164,29092
5945,0.0001128372605307959,12415
5946,0.00011283747880952433,2900
5947,0.00011284119682386518,17613
5948,0.00011284221545793116,12560
5949,0.0001128435687860474,23457
5950,0.00011284450738457963,5284
5951,0.0001128459261963144,29792
5952,0.00011285114305792376,22792
5953,0.0001128528529079631,4761
5954,0.00011285376967862248,5135
5955,0.00011285404616501182,19341
5956,0.00011285487562417984,6929
5957,0.00011285491200396791,26477
5958,0.00011285523942206055,13230
5959,0.0001128561343648471,25829
5960,0.00011285715299891308,45
5961,0.00011285928485449404,26489
5962,0.00011286186054348946,20725
5963,0.00011286242806818336,3979
5964,0.00011286274093436077,16272
5965,0.00011286435619695112,8279
5966,0.00011286435619695112,22697
5967,0.00011286532389931381,2427
5968,0.0001128719886764884,20571
5969,0.00011287279630778357,1559
5970,0.00011287663073744625,25062
5971,0.00011288122914265841,5536
5972,0.00011288141831755638,9542
5973,0.00011288392124697566,9384
5974,0.00011288741370663047,27926
5975,0.00011288757377769798,21494
5976,0.00011288938549114391,6581
5977,0.00011289082613075152,10096
5978,0.00011289172107353806,2197
5979,0.00011289239046163857,5210
5980,0.00011289795656921342,23171
5981,0.00011289874964859337,452
5982,0.00011289976828265935,18306
5983,0.00011290024121990427,8571
5984,0.00011290380643913522,2443
5985,0.00011290547990938649,9932
5986,0.00011290576367173344,15804
5987,0.00011290627298876643,10920
5988,0.0001129064621636644,8703
5989,0.00011290865950286388,28578
5990,0.00011290983820799738,4036
5991,0.00011291024566162378,10334
5992,0.00011291208647890016,11116
5993,0.0001129122611018829,28683
5994,0.000112912617623806,11821
5995,0.0001129141601268202,27338
5996,0.00011291444388916716,1052
5997,0.00011291464761598036,10115
5998,0.00011292096314718947,30139
5999,0.0001129217998823151,27184
6000,0.00011292273848084733,13711
6001,0.00011292331328149885,14261
6002,0.00011292634007986635,2176
6003,0.00011292702401988208,4636
6004,0.00011292989074718207,10192
6005,0.00011293133138678968,30230
6006,0.00011293141142232344,4051
6007,0.00011293154238956049,7720
6008,0.00011293155694147572,21152
6009,0.00011293232819298282,24894
6010,0.00011293363058939576,3474
6011,0.00011293486022623256,21727
6012,0.00011293841089354828,5126
6013,0.00011294039722997695,22328
6014,0.00011294536670902744,13015
6015,0.00011294543946860358,10218
6016,0.00011294664727756754,27477
6017,0.00011294935393380001,3549
6018,0.0001129496013163589,2261
6019,0.00011295029253233224,6265
6020,0.00011295291915303096,8365
6021,0.00011295578588033095,10841
6022,0.00011295609147055075,26366
6023,0.00011295716103632003,28276
6024,0.00011295719014015049,19547
6025,0.00011296724551357329,23095
6026,0.000112969457404688,19138
6027,0.00011297062155790627,19117
6028,0.00011297180026303977,3469
6029,0.00011297238961560652,20990
6030,0.0001129725351347588,26016
6031,0.00011297270975774154,16756
6032,0.00011297274613752961,6046
6033,0.00011297302989987656,2541
6034,0.00011297305900370702,20479
6035,0.00011297417222522199,27065
6036,0.00011297534365439788,8321
6037,0.00011297849414404482,1103
6038,0.00011298034951323643,3653
6039,0.0001129825905081816,19473
6040,0.00011298337631160393,13378
6041,0.00011298434401396662,10169
6042,0.00011298485333099961,6459
6043,0.00011298633035039529,4922
6044,0.00011298726167296991,4420
6045,0.00011298773461021483,4626
6046,0.00011299065226921812,7001
6047,0.00011299096513539553,12774
6048,0.00011299142352072522,19858
6049,0.00011299319885438308,22399
6050,0.00011299471225356683,12336
6051,0.00011299483594484627,5181
6052,0.00011299590551061556,133
6053,0.00011299650213913992,55
6054,0.0001129972588387318,12723
6055,0.00011299736797809601,16070
6056,0.00011299744801362976,29313
6057,0.00011299898324068636,26209
6058,0.00011300134792691097,23368
6059,0.0001130031596403569,9919
6060,0.00011300390178803355,16325
6061,0.00011300395271973684,6053
6062,0.000113005364255514,4285
6063,0.00011300847108941525,12906
6064,0.00011301031918264925,21846
6065,0.00011301159975118935,97
6066,0.00011301333870505914,13872
6067,0.00011301532504148781,22406
6068,0.00011301560880383477,17716
6069,0.00011301679478492588,9922
6070,0.00011301811173325405,6818
6071,0.00011301838094368577,23333
6072,0.00011302289931336418,18363
6073,0.00011302305210847408,21039
6074,0.00011302690109005198,24323
6075,0.0001130273230955936,24942
6076,0.00011302823986625299,18493
6077,0.00011302969505777583,14475
6078,0.00011303201608825475,3260
6079,0.00011303289647912607,17411
6080,0.00011303735664114356,3636
6081,0.00011304092913633212,5804
6082,0.00011304324289085343,20567
6083,0.0001130494347307831,20687
6084,0.00011304955842206255,13682
6085,0.00011305173393338919,9416
6086,0.00011305839143460616,30282
6087,0.00011306127271382138,6524
6088,0.00011306742817396298,26887
6089,0.00011306944361422211,4172
6090,0.00011306961823720485,6022
6091,0.00011307191016385332,450
6092,0.00011307418753858656,16650
6093,0.00011307557724649087,7987
6094,0.0001130781602114439,25700
6095,0.00011307860404485837,22153
6096,0.00011307900422252715,27854
6097,0.00011307967361062765,5749
6098,0.0001130802120314911,6192
6099,0.00011308259126963094,22464
6100,0.00011308808461762965,25233
6101,0.00011309053661534563,10697
6102,0.00011309288674965501,12387
6103,0.00011309445108054206,6138
6104,0.00011309525871183723,14042
6105,0.00011309641558909789,19762
6106,0.00011309736873954535,602
6107,0.00011309883848298341,9488
6108,0.00011310153058730066,25469
6109,0.00011310692207189277,16153
6110,0.0001131111930590123,16899
6111,0.00011311323760310188,28937
6112,0.00011311640264466405,4875
6113,0.00011311856360407546,28977
6114,0.0001131215612986125,17432
6115,0.00011312191054457799,4679
6116,0.00011312297283438966,29653
6117,0.00011312344577163458,21671
6118,0.00011312402784824371,24578
6119,0.00011312662536511198,8412
6120,0.00011312698916299269,21112
6121,0.00011312955757603049,27818
6122,0.00011312957940390334,4756
6123,0.00011313126015011221,12525
6124,0.00011313300637993962,30249
6125,0.00011313676077406853,2571
6126,0.00011313860886730254,27136
6127,0.00011313947470625862,8424
6128,0.0001131398239522241,1608
6129,0.00011314019502606243,5163
6130,0.0001131403332692571,1355
6131,0.00011314076982671395,10880
6132,0.00011314175935694948,774
6133,0.00011314265429973602,10643
6134,0.00011314419680275023,14381
6135,0.00011314437142573297,3073
6136,0.00011314489529468119,7822
6137,0.00011314530274830759,25440
6138,0.00011314658331684768,10487
6139,0.00011314860603306442,24820
6140,0.0001131500830524601,11386
6141,0.00011315214214846492,2440
6142,0.00011315266601741314,24262
6143,0.00011315410665702075,7688
6144,0.00011315980373183265,7245
6145,0.00011316021846141666,19446
6146,0.00011316057498333976,12798
6147,0.00011316164454910904,10252
6148,0.00011316520976833999,23377
6149,0.00011316652671666816,1853
6150,0.00011316694872220978,18479
6151,0.0001131683457060717,12226
6152,0.00011316886957501993,9944
6153,0.00011317248572595417,11874
6154,0.0001131736789830029,2184
6155,0.00011317419557599351,26939
6156,0.00011317503958707675,1969
6157,0.0001131792669184506,25854
6158,0.00011317960888845846,130
6159,0.00011317968892399222,2758
6160,0.00011318032920826226,9975
6161,0.00011318308679619804,24062
6162,0.0001131838362198323,12178
6163,0.0001131853714468889,19169
6164,0.00011318805627524853,7858
6165,0.00011318835458951071,12002
6166,0.00011318837641738355,19299
6167,0.00011319232726236805,8941
6168,0.00011319670011289418,3674
6169,0.0001131975805037655,17393
6170,0.00011320069461362436,20376
6171,0.00011320428893668577,25312
6172,0.00011320981138851494,28420
6173,0.00011321028432575986,698
6174,0.00011321400961605832,10021
6175,0.00011321677447995171,12734
6176,0.00011321828060317785,6681
6177,0.00011321859346935526,5969
6178,0.00011322464706609026,2596
6179,0.00011322734644636512,7502
6180,0.00011322750651743263,14159
6181,0.00011322808859404176,15226
6182,0.00011323246144456789,13210
6183,0.00011323273793095723,13997
6184,0.00011323281796649098,6421
6185,0.0001132337492890656,14767
6186,0.0001132346224039793,19074
6187,0.00011323681974317878,2587
6188,0.00011323951184749603,6593
6189,0.00011323989747324958,29156
6190,0.00011324018851155415,24015
6191,0.0001132403704104945,6851
6192,0.00011324194929329678,28716
6193,0.00011324221850372851,27968
6194,0.00011324251681799069,11974
6195,0.00011324314982630312,1401
6196,0.00011324653314659372,27924
6197,0.00011324875231366605,10909
6198,0.00011324972001602873,28459
6199,0.00011325051309540868,10814
6200,0.0001132514444179833,20278
6201,0.00011325217928970233,29058
6202,0.00011325420200591907,14135
6203,0.0001132549368776381,25021
6204,0.00011325590458000079,17368
6205,0.00011326026287861168,23014
6206,0.00011326335516059771,15330
6207,0.00011326500680297613,3744
6208,0.00011327110405545682,25810
6209,0.0001132720208261162,61
6210,0.0001132765828515403,27047
6211,0.00011327677930239588,9726
6212,0.00011327789979986846,18575
6213,0.0001132790494011715,18017
6214,0.0001132848410634324,9894
6215,0.00011328491382300854,7043
6216,0.00011328568507451564,7273
6217,0.00011328658001730219,23179
6218,0.00011328774417052045,17954
6219,0.0001132884863181971,14689
6220,0.00011328911205055192,30114
6221,0.00011328995606163517,27246
6222,0.00011329431436024606,22536
6223,0.00011330239794915542,11797
6224,0.00011330287088640034,976
6225,0.00011330665438435972,16778
6226,0.00011330721463309601,2669
6227,0.00011330824781907722,80
6228,0.00011330830602673814,28116
6229,0.00011331151472404599,25000
6230,0.0001133120313170366,3783
6231,0.00011331316636642441,12690
6232,0.00011331387213431299,29015
6233,0.000113315625640098,9525
6234,0.00011331714631523937,19711
6235,0.00011331774294376373,15364
6236,0.00011331851419527084,14748
6237,0.00011331951100146398,23480
6238,0.00011332371650496498,11113
6239,0.00011332374560879543,3583
6240,0.00011332451686030254,8820
6241,0.00011332453868817538,15880
6242,0.00011332508438499644,19430
6243,0.00011332517169648781,869
6244,0.00011332579015288502,19801
6245,0.0001133273690356873,17250
6246,0.00011332904250593856,17648
6247,0.00011332971916999668,12177
6248,0.00011333137808833271,27138
6249,0.00011333220027154312,28430
6250,0.00011333238944644108,674
6251,0.00011333371367072687,3902
6252,0.00011333471047692001,20887
6253,0.00011333854490658268,28849
6254,0.00011333890870446339,10150
6255,0.00011333927977830172,15627
6256,0.00011333940346958116,9134
6257,0.00011333982547512278,1893
6258,0.00011334049486322328,5856
6259,0.00011334114242345095,24514
6260,0.00011334244481986389,8576
6261,0.00011334292503306642,9432
6262,0.00011334413284203038,5117
6263,0.00011334723967593163,23545
6264,0.00011334733426338062,13313
6265,0.00011335073941154405,11558
6266,0.00011335139424772933,28572
6267,0.00011335388262523338,1177
6268,0.00011335511953802779,6676
6269,0.00011335583258187398,12353
6270,0.00011335816816426814,8490
6271,0.00011335816816426814,20823
6272,0.0001133590703830123,16638
6273,0.0001133618934545666,17583
6274,0.00011336540774209425,17264
6275,0.00011336982424836606,7268
6276,0.00011337171599734575,27188
6277,0.00011337186151649803,25547
6278,0.00011337187606841326,28841
6279,0.00011337191244820133,11418
6280,0.00011337198520777747,19887
6281,0.00011337704927427694,15523
6282,0.00011338154581608251,4309
6283,0.00011338177137076855,3868
6284,0.00011338199692545459,9928
6285,0.00011338382319081575,4975
6286,0.00011338407784933224,4688
6287,0.0001133841069531627,17919
6288,0.00011338440526742488,3172
6289,0.00011338681360939518,1523
6290,0.00011338725744280964,3025
6291,0.00011339699267409742,3959
6292,0.00011339809134369716,27756
6293,0.00011340111814206466,13338
6294,0.0001134011399699375,3016
6295,0.0001134024714701809,17357
6296,0.000113405600131955,8606
6297,0.00011340604396536946,8987
6298,0.00011341224308125675,29709
6299,0.00011341311619617045,2208
6300,0.00011341937351971865,8782
6301,0.00011342041398165748,13019
6302,0.00011342114885337651,24129
6303,0.00011342306970618665,5533
6304,0.00011342362995492294,15105
6305,0.00011342587822582573,19320
6306,0.00011342918151058257,23094
6307,0.00011343028745613992,16355
6308,0.00011343097867211327,16439
6309,0.00011343241203576326,19949
6310,0.00011343385267537087,13541
6311,0.00011343763617333025,22226
6312,0.00011343826918164268,2639
6313,0.00011344122322043404,7529
6314,0.00011344126687617972,23057
6315,0.00011344295489834622,18256
6316,0.00011344707309035584,23382
6317,0.00011344761151121929,16554
6318,0.00011345000530127436,11953
6319,0.00011345103848725557,22198
6320,0.00011345245002303272,3066
6321,0.00011345250095473602,2021
6322,0.00011345527309458703,12858
6323,0.0001134564372478053,9675
6324,0.0001134564372478053,20164
6325,0.0001134564881795086,14739
6326,0.00011345861275913194,24960
6327,0.00011345912935212255,10956
6328,0.00011346012615831569,27110
6329,0.00011346198880346492,25537
6330,0.00011346562678227201,28343
6331,0.0001134680351242423,23495
6332,0.00011347130202921107,26395
6333,0.0001134775739046745,29677
6334,0.00011347901454428211,10610
6335,0.00011348404223099351,24637
6336,0.00011348405678290874,29483
6337,0.00011348604311933741,1563
6338,0.00011348808038746938,12727
6339,0.00011348941916367039,10385
6340,0.00011349328269716352,26555
6341,0.00011349339183652773,5142
6342,0.00011349351552780718,9408
6343,0.000113499685539864,6796
6344,0.00011350040585966781,12435
6345,0.00011350138811394572,17506
6346,0.00011350159911671653,15352
6347,0.0001135048660216853,26135
6348,0.0001135053753387183,8013
6349,0.00011350880231475458,27541
6350,0.00011350997374393046,18290
6351,0.00011351046850904822,22868
6352,0.00011351208377163857,22344
6353,0.00011351335706422105,25753
6354,0.00011351357534294948,18043
6355,0.00011351410648785532,6173
6356,0.00011352077126502991,8531
6357,0.00011352335422998294,18789
6358,0.00011352804722264409,19884
6359,0.00011352821456966922,14463
6360,0.00011353356239851564,8831
6361,0.00011353461013641208,9364
6362,0.00011353592708474025,662
6363,0.00011353763693477958,11863
6364,0.00011354053276591003,12747
6365,0.00011354094021953642,7767
6366,0.00011354166053934023,4912
6367,0.00011354283924447373,20002
6368,0.0001135448765126057,12944
6369,0.00011354556045262143,25226
6370,0.00011354717571521178,2670
6371,0.0001135474449256435,15189
6372,0.00011354857997503132,7188
6373,0.00011354896560078487,16619
6374,0.0001135519560193643,22603
6375,0.00011355412425473332,11765
6376,0.0001135576021624729,23087
6377,0.00011355979950167239,28781
6378,0.00011356146569596604,30225
6379,0.00011356337927281857,24695
6380,0.00011356508184690028,28346
6381,0.00011356552568031475,9284
6382,0.00011356756294844672,25848
6383,0.00011356757750036195,9264
6384,0.00011356821050867438,26914
6385,0.00011356997129041702,5195
6386,0.00011357213224982843,30075
6387,0.00011357258335920051,15166
6388,0.00011357622861396521,21601
6389,0.00011357877519913018,22837
6390,0.00011358071060385555,27082
6391,0.00011358260235283524,5059
6392,0.000113588226668071,6967
6393,0.0001135901766247116,27734
6394,0.00011359054769854993,8958
6395,0.00011359569907654077,2154
6396,0.00011359880591044202,21156
6397,0.0001136043356382288,10309
6398,0.00011360449570929632,830
6399,0.00011360528878867626,16645
