idx,img,attr,rel,graph
74,0.3289315104484558,0.17179250717163086,0.16538067162036896,0.33389535546302795
75,0.33041059970855713,0.15738122165203094,0.17848651111125946,0.33372166752815247
76,0.2751046419143677,0.1821209043264389,0.2640441358089447,0.2787303030490875
77,0.336907297372818,0.1734543740749359,0.1428809016942978,0.3467574715614319
78,0.33172598481178284,0.1712474822998047,0.16758112609386444,0.32944539189338684
79,0.29089033603668213,0.18345950543880463,0.24621549248695374,0.2794346511363983
80,0.34114888310432434,0.1531490981578827,0.16970312595367432,0.33599886298179626
81,0.32352229952812195,0.16469983756542206,0.1849493533372879,0.3268285393714905
82,0.34490910172462463,0.16407358646392822,0.13994160294532776,0.3510757088661194
83,0.31937041878700256,0.1734648495912552,0.16633614897727966,0.3408285677433014
84,0.33158329129219055,0.16361431777477264,0.18441510200500488,0.3203873336315155
85,0.3298874497413635,0.16188813745975494,0.17496776580810547,0.33325663208961487
86,0.33651408553123474,0.1616213619709015,0.16991078853607178,0.331953763961792
87,0.329196572303772,0.17423325777053833,0.17093199491500854,0.32563814520835876
88,0.3277459740638733,0.1607363373041153,0.18039238452911377,0.33112531900405884
89,0.24929861724376678,0.16462066769599915,0.3320523202419281,0.25402840971946716
90,0.33940738439559937,0.1637805849313736,0.16070501506328583,0.3361070156097412
91,0.3297184705734253,0.17344777286052704,0.16294552385807037,0.3338882327079773
92,0.33043184876441956,0.16408321261405945,0.17748543620109558,0.327999472618103
93,0.3284635841846466,0.17180505394935608,0.16386756300926208,0.33586385846138
94,0.33554667234420776,0.1737646758556366,0.157083198428154,0.33360543847084045
95,0.32621434330940247,0.16453011333942413,0.18369841575622559,0.3255571126937866
96,0.2970447540283203,0.15412907302379608,0.2562304735183716,0.29259568452835083
97,0.32069146633148193,0.16340303421020508,0.19720593094825745,0.31869959831237793
98,0.33260607719421387,0.16391576826572418,0.16505323350429535,0.3384249210357666
99,0.3357931971549988,0.17194849252700806,0.16280557215213776,0.3294527232646942
100,0.32969340682029724,0.16373693943023682,0.1816747933626175,0.3248949348926544
101,0.2248404175043106,0.16123934090137482,0.23871125280857086,0.3752089738845825
102,0.33632349967956543,0.1538255214691162,0.16637137532234192,0.3434795141220093
103,0.279574453830719,0.18518252670764923,0.2470846325159073,0.2881584167480469
104,0.3397095799446106,0.17410296201705933,0.15919536352157593,0.3269920349121094
105,0.3285626471042633,0.17195673286914825,0.17113694548606873,0.3283437192440033
106,0.32183560729026794,0.168977752327919,0.1827925741672516,0.32639405131340027
107,0.32701313495635986,0.16344909369945526,0.24253149330615997,0.2670062780380249
108,0.3321716785430908,0.1723042130470276,0.17210988700389862,0.3234141767024994
109,0.3140530586242676,0.15505731105804443,0.2195071280002594,0.3113825023174286
110,0.31339550018310547,0.17229442298412323,0.1759539544582367,0.3383561372756958
111,0.3376811146736145,0.15724429488182068,0.17302580177783966,0.33204880356788635
112,0.3307487964630127,0.1646028608083725,0.14590834081172943,0.3587399125099182
113,0.33705130219459534,0.17165431380271912,0.16169804334640503,0.32959631085395813
114,0.33384689688682556,0.16996443271636963,0.17278866469860077,0.32340002059936523
115,0.32578718662261963,0.16337046027183533,0.19018949568271637,0.32065293192863464
116,0.32250210642814636,0.16882501542568207,0.1851910948753357,0.32348179817199707
117,0.34623464941978455,0.1713722199201584,0.15948325395584106,0.3229098916053772
118,0.3188890218734741,0.15970532596111298,0.20510026812553406,0.31630533933639526
119,0.3379404544830322,0.1727304458618164,0.16037751734256744,0.32895156741142273
120,0.3544694781303406,0.16323915123939514,0.14129844307899475,0.34099286794662476
121,0.337975412607193,0.17109960317611694,0.16451816260814667,0.326406866312027
122,0.321505069732666,0.1654355823993683,0.17931050062179565,0.33374881744384766
123,0.3365299105644226,0.1564747840166092,0.1752413958311081,0.3317539095878601
124,0.3287700414657593,0.16517236828804016,0.17695021629333496,0.3291073441505432
125,0.3553029000759125,0.1601700484752655,0.1525966078042984,0.3319304287433624
126,0.3299974203109741,0.16019661724567413,0.1889924257993698,0.32081350684165955
127,0.3418533205986023,0.1629122793674469,0.14440345764160156,0.350831001996994
128,0.3265281915664673,0.17244429886341095,0.16832610964775085,0.3327013850212097
129,0.285152405500412,0.1840115338563919,0.24625632166862488,0.28457972407341003
130,0.3361462652683258,0.17072738707065582,0.1668737381696701,0.32625266909599304
131,0.2866516411304474,0.17386525869369507,0.251160591840744,0.28832247853279114
132,0.3261253237724304,0.16503699123859406,0.17823924124240875,0.33059847354888916
133,0.3241942524909973,0.1705789566040039,0.171704962849617,0.3335218131542206
134,0.3481798470020294,0.16356094181537628,0.13909493386745453,0.34916430711746216
135,0.2459048628807068,0.17244283854961395,0.3366146385669708,0.24503764510154724
